97.650000,246.830045,36.044816,290.925486,36.000000,744.694078,2584.878155
97.650000,207.437344,12.401455,290.720313,36.000000,648.624821,2552.471620
97.650000,213.993852,31.060409,292.054722,36.000000,530.558151,851.362832
97.650000,270.255524,75.105272,290.543740,36.000000,507.966027,1858.443693
97.650000,380.950599,77.898871,291.440463,36.000000,417.242873,1397.269775
97.650000,248.297348,239.526947,305.646564,36.000000,698.759864,1728.887515
97.650000,460.727123,92.113013,292.374447,36.000000,459.693077,691.395410
97.650000,300.417694,181.755516,300.349060,36.000000,614.198880,1869.491930
97.650000,238.623259,43.045949,290.712555,36.000000,1105.508946,4539.172554
97.650000,285.939000,303.420048,336.584153,36.000000,676.638246,1250.968068
97.650000,328.547821,244.174365,312.939375,36.000000,632.218786,1747.583102
97.650000,556.298442,29.799966,292.380333,36.000000,559.604137,3050.031915
97.650000,214.902676,449.892409,288.423532,36.000000,449.978579,1148.886974
97.650000,396.046933,244.976159,315.538401,36.000000,473.759581,1212.155438
97.650000,366.017236,48.570212,294.415510,36.000000,522.460314,1564.673381
97.650000,563.658854,56.702355,293.145481,36.000000,641.139497,2662.118369
97.650000,532.020120,230.748518,302.456893,36.000000,554.033720,635.168853
97.650000,571.245493,227.341762,298.998938,36.000000,575.086047,904.232433
97.650000,523.574746,40.749774,292.528928,36.000000,557.318579,2138.401264
97.650000,401.677729,156.067317,297.301192,36.000000,468.281875,598.864364
97.650000,266.610046,208.327511,302.040143,36.000000,626.717824,1913.733341
97.650000,497.816286,31.817066,293.860586,36.000000,515.382725,1522.144275
97.650000,342.705316,122.354481,295.964176,36.000000,556.786675,913.485124
97.650000,536.008414,11.125035,292.684320,36.000000,758.801716,2922.192788
97.650000,303.993262,40.687749,294.826753,36.000000,674.912044,653.284058
97.650000,547.195465,48.685572,292.939906,36.000000,506.853977,1763.062317
97.650000,450.919176,216.789327,305.338193,36.000000,660.717328,1653.707277
97.650000,320.714647,252.460581,316.284448,36.000000,561.916549,1498.924682
97.650000,514.624344,95.076866,292.757911,36.000000,502.834027,1362.891414
97.650000,326.424291,110.023387,295.468263,36.000000,502.024140,1024.054452
97.650000,323.489653,315.816074,291.254458,36.000000,582.544267,1258.272973
97.650000,502.784557,10.651278,292.668797,36.000000,478.650257,1848.675085
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,261.933212,166.729878,297.336332,36.000000,550.925035,1140.682631
97.650000,511.274524,475.001112,291.050933,36.000000,453.225569,1068.620912
97.650000,219.055796,437.484482,287.922416,36.000000,387.143193,310.600797
97.650000,191.921153,293.233093,294.129909,36.000000,564.290982,577.123452
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,210.995236,364.431732,297.771663,36.000000,567.872312,940.389658
97.650000,467.684520,493.474484,293.427723,36.000000,510.585976,1598.485169
97.650000,215.775078,215.192376,299.232392,36.000000,557.146384,870.937081
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,448.323095,171.388096,299.359486,36.000000,433.232460,426.504060
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,491.751046,300.939853,340.856293,36.000000,658.070264,916.619954
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,435.714810,474.899669,295.491767,36.000000,493.363659,1300.182310
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,326.749827,272.977196,332.525018,36.000000,466.504523,1549.990039
97.650000,399.456996,445.642981,298.432089,36.000000,499.307115,535.790066
97.650000,226.381822,34.676982,290.834827,36.000000,571.107990,2320.465401
97.650000,204.679198,246.570953,301.194412,36.000000,557.034892,1065.405156
97.650000,500.118720,270.304268,319.431918,36.000000,670.134165,1795.317571
97.650000,587.408017,294.159006,306.669934,36.000000,585.032637,1544.521484
97.650000,328.603127,188.059008,300.756429,36.000000,626.782856,1921.925642
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,503.151996,496.697490,291.386635,36.000000,443.099417,1131.974263
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,385.496546,293.820728,292.057541,36.000000,620.604223,2142.870599
97.650000,221.963368,266.535093,305.816709,36.000000,635.717737,1341.864833
97.650000,543.416667,399.669473,304.502391,36.000000,580.895200,712.595923
97.650000,536.613463,471.758485,291.362162,36.000000,473.435468,746.249703
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,525.399111,430.330672,292.899682,36.000000,507.644497,583.579003
97.650000,308.093675,223.654342,305.574676,36.000000,707.270346,1842.923546
97.650000,385.126588,404.572211,293.305660,36.000000,512.527468,588.296641
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,547.733223,21.393056,292.417772,36.000000,542.317002,2412.938999
97.650000,291.866624,104.975612,291.653170,36.000000,460.774567,563.256261
97.650000,419.370264,246.437580,315.238967,36.000000,505.239892,1175.802457
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,249.106149,193.965137,290.486296,36.000000,750.742247,4062.444542
97.650000,391.638653,29.386598,294.713075,36.000000,497.637974,2137.586517
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,285.058476,155.100738,297.002036,36.000000,493.665118,1780.708140
97.650000,279.893116,231.204880,305.687438,36.000000,698.682592,2867.428794
97.650000,240.571334,74.313277,293.622551,36.000000,685.968069,2347.856890
97.650000,442.619629,224.001126,306.740103,36.000000,607.475727,1323.410181
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,338.302468,119.048145,291.577784,36.000000,509.775149,1058.599867
97.650000,312.870736,154.728776,295.578887,36.000000,470.988097,285.487393
97.650000,482.067696,271.658649,324.669831,36.000000,628.714746,1534.413584
97.650000,535.505305,484.201189,291.311172,36.000000,476.563599,1071.972984
97.650000,331.950406,295.009762,291.669399,36.000000,585.156189,2042.758238
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,207.118532,256.768297,302.791677,36.000000,575.786870,1155.246422
97.650000,346.322426,91.435721,293.523165,36.000000,398.584680,1066.271131
97.650000,284.795105,300.864417,291.760798,36.000000,709.106275,2278.420836
97.650000,395.831606,272.443411,292.437473,36.000000,503.883054,702.672779
97.650000,498.451699,330.822254,342.928780,36.000000,785.965369,1710.472763
97.650000,346.398346,351.935647,292.433940,36.000000,862.058159,3723.625540
97.650000,531.397854,33.462239,292.935037,36.000000,507.373084,1838.503881
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,447.204060,284.543690,342.826925,36.000000,437.406143,488.274677
97.650000,376.390932,45.355819,293.021622,36.000000,506.273652,1590.645120
97.650000,289.822766,68.234302,295.257340,36.000000,426.671693,827.417450
97.650000,371.879332,448.983626,295.157498,36.000000,497.979719,601.684015
97.650000,296.696595,261.332532,316.283189,36.000000,534.452090,511.573173
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,557.677625,234.867321,300.767336,36.000000,523.746768,607.312684
97.650000,485.321176,373.797809,331.058331,36.000000,545.007131,836.228297
97.650000,451.878968,159.320118,294.783542,36.000000,484.533289,315.463910
97.650000,189.627873,449.675362,289.453869,36.000000,667.826636,1373.666938
97.650000,493.248846,276.106397,325.966860,36.000000,562.962095,892.641225
97.650000,369.844013,360.227979,291.875232,36.000000,774.041367,2537.239417
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,222.448567,246.225084,302.995545,36.000000,650.641760,1469.640606
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,331.662214,202.913674,302.791018,36.000000,563.864812,1198.132729
97.650000,358.224678,301.842702,350.649527,36.000000,428.337965,436.723663
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,380.993468,140.268286,295.680894,36.000000,417.826388,217.797042
97.650000,403.306345,183.406424,301.480650,36.000000,591.409339,1892.141950
97.650000,483.175031,373.469485,292.724942,36.000000,815.805957,1467.687558
97.650000,495.180484,292.289161,336.226971,36.000000,628.728378,1068.066702
97.650000,487.052876,400.869107,311.514448,36.000000,504.692629,459.383553
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,294.200258,43.725818,294.053324,36.000000,571.530825,1739.567735
97.650000,352.585203,252.657990,320.608894,36.000000,610.941251,1770.850258
97.650000,275.379175,216.949393,303.645770,36.000000,763.283871,3126.973040
97.650000,314.384315,47.777506,292.232642,36.000000,418.389089,744.068995
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,386.722739,240.901202,313.436312,36.000000,536.717242,1198.064649
97.650000,525.304237,101.146251,292.248137,36.000000,388.856323,550.880062
97.650000,395.139816,98.605277,292.564936,36.000000,383.882990,1018.493653
97.650000,445.836443,247.144207,293.964419,36.000000,486.972143,1142.280296
97.650000,405.686215,98.872962,293.789650,36.000000,385.240128,339.015707
97.650000,376.870072,167.288122,299.978204,36.000000,491.526417,1430.647520
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,214.961795,190.251931,296.472997,36.000000,483.510973,934.270673
97.650000,320.298110,29.340177,292.383575,36.000000,554.684339,1962.692176
97.650000,541.770156,62.640442,293.129001,36.000000,486.526668,1926.945052
97.650000,258.809741,202.632249,300.437632,36.000000,577.923619,1186.412694
97.650000,425.393896,319.422539,353.018780,36.000000,535.066592,1928.164976
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,312.740085,165.479050,298.719892,36.000000,565.237574,1387.358139
97.650000,351.767714,158.649609,297.615039,36.000000,679.799304,1327.219863
97.650000,284.702765,306.578724,335.068783,36.000000,633.309661,2549.271672
97.650000,489.279287,233.822649,306.291578,36.000000,620.781586,1037.752586
97.650000,338.188711,210.818192,304.218340,36.000000,567.685820,1330.241313
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,315.696047,195.358545,300.953892,36.000000,559.122666,337.841717
97.650000,481.137894,494.227332,291.279784,36.000000,412.260017,151.584303
97.650000,400.479891,282.297643,343.905923,36.000000,470.414654,616.111576
97.650000,439.984265,319.325398,351.993288,36.000000,601.062157,1227.582105
97.650000,313.065665,279.289444,334.476434,36.000000,445.518741,585.989387
97.650000,399.487645,295.743434,348.822411,36.000000,490.271773,533.398939
97.650000,293.935098,339.678597,334.343785,36.000000,437.894156,942.610987
97.650000,408.388518,284.053712,344.789391,36.000000,456.231169,577.490237
97.650000,524.529403,285.466539,322.551810,36.000000,685.880835,758.797034
97.650000,317.351759,227.988643,306.500880,36.000000,580.412328,1083.235263
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,419.086135,214.602793,305.601982,36.000000,642.481326,1377.379384
97.650000,413.288571,472.308243,295.604557,36.000000,409.593417,415.100566
97.650000,495.968223,360.359586,334.211341,36.000000,593.625910,413.065054
97.650000,232.350073,65.102130,291.694992,36.000000,489.040064,442.163630
97.650000,246.186949,250.149055,306.642867,36.000000,711.011585,2360.815235
97.650000,469.486069,290.671186,340.916767,36.000000,537.894591,1197.255300
97.650000,208.324858,205.851563,297.642659,36.000000,483.216428,552.366422
97.650000,498.486726,477.847832,291.613130,36.000000,526.002458,922.003404
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97.650000,410.681594,277.498613,293.301802,36.000000,559.281318,1016.910507
97.650000,500.565307,345.617784,339.771248,36.000000,801.656821,3171.590286
97.650000,211.366298,170.175284,294.320224,36.000000,444.305304,859.400184
97.650000,406.014815,462.998700,295.365466,36.000000,432.815471,84.999329
97.650000,488.127469,447.486646,300.315135,36.000000,454.102696,838.751121
97.650000,326.950358,439.877471,295.657277,36.000000,469.774241,1280.253427
97.650000,428.772647,292.785690,347.667735,36.000000,562.838969,1419.744148
97.650000,264.795435,220.646843,303.251403,36.000000,571.843530,1304.815782
97.650000,399.771947,311.415207,354.202313,36.000000,567.725963,1224.484782
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
